Record Length,Analog:100000
Sample Interval,2.000000E-07
Vertical Units,V,
Vertical Scale,+2.000000E-03
Vertical Offset,+0.000000E+00
Horizontal Units,s
Horizontal Scale,+2.000000E-03
Model,SDS814X HD
Serial Number,SDS08A0Q809397
Software Version,3.8.12.1.1.3.8
Source,CH1
Second,Value
+8.6268000000E-03,+8.391667E-03
+8.6270000000E-03,+8.491667E-03
+8.6272000000E-03,+8.275000E-03
+8.6274000000E-03,+8.250000E-03
+8.6276000000E-03,+8.400000E-03
+8.6278000000E-03,+8.404166E-03
+8.6280000000E-03,+8.500000E-03
+8.6282000000E-03,+8.479167E-03
+8.6284000000E-03,+8.362500E-03
+8.6286000000E-03,+8.208334E-03
+8.6288000000E-03,+8.516666E-03
+8.6290000000E-03,+8.383334E-03
+8.6292000000E-03,+8.425000E-03
+8.6294000000E-03,+8.270834E-03
+8.6296000000E-03,+8.429167E-03
+8.6298000000E-03,+8.516666E-03
+8.6300000000E-03,+8.504167E-03
+8.6302000000E-03,+8.462500E-03
+8.6304000000E-03,+8.516666E-03
+8.6306000000E-03,+8.516666E-03
+8.6308000000E-03,+8.291666E-03
+8.6310000000E-03,+8.516666E-03
+8.6312000000E-03,+7.933334E-03
+8.6314000000E-03,+8.295833E-03
+8.6316000000E-03,+8.420833E-03
+8.6318000000E-03,+8.516666E-03
+8.6320000000E-03,+8.358333E-03
+8.6322000000E-03,+8.300000E-03
+8.6324000000E-03,+8.420833E-03
+8.6326000000E-03,+8.516666E-03
+8.6328000000E-03,+8.516666E-03
+8.6330000000E-03,+8.516666E-03
+8.6332000000E-03,+8.400000E-03
+8.6334000000E-03,+8.516666E-03
+8.6336000000E-03,+8.395833E-03
+8.6338000000E-03,+8.316667E-03
+8.6340000000E-03,+8.450001E-03
+8.6342000000E-03,+8.420833E-03
+8.6344000000E-03,+8.450001E-03
+8.6346000000E-03,+8.258333E-03
+8.6348000000E-03,+8.316667E-03
+8.6350000000E-03,+8.495834E-03
+8.6352000000E-03,+8.454166E-03
+8.6354000000E-03,+8.491667E-03
+8.6356000000E-03,+8.300000E-03
+8.6358000000E-03,+8.083333E-03
+8.6360000000E-03,+8.516666E-03
+8.6362000000E-03,+8.391667E-03
+8.6364000000E-03,+8.516666E-03
+8.6366000000E-03,+8.345833E-03
+8.6368000000E-03,+8.466667E-03
+8.6370000000E-03,+8.516666E-03
+8.6372000000E-03,+8.516666E-03
+8.6374000000E-03,+8.508333E-03
+8.6376000000E-03,+8.483334E-03
+8.6378000000E-03,+8.362500E-03
+8.6380000000E-03,+8.408333E-03
+8.6382000000E-03,+8.445834E-03
+8.6384000000E-03,+8.454166E-03
+8.6386000000E-03,+8.475000E-03
+8.6388000000E-03,+8.458333E-03
+8.6390000000E-03,+8.487500E-03
+8.6392000000E-03,+8.420833E-03
+8.6394000000E-03,+8.516666E-03
+8.6396000000E-03,+8.516666E-03
+8.6398000000E-03,+8.512500E-03
+8.6400000000E-03,+8.516666E-03
+8.6402000000E-03,+8.320834E-03
+8.6404000000E-03,+8.391667E-03
+8.6406000000E-03,+8.275000E-03
+8.6408000000E-03,+8.383334E-03
+8.6410000000E-03,+8.500000E-03
+8.6412000000E-03,+8.487500E-03
+8.6414000000E-03,+8.516666E-03
+8.6416000000E-03,+8.516666E-03
+8.6418000000E-03,+8.516666E-03
+8.6420000000E-03,+8.516666E-03
+8.6422000000E-03,+8.237500E-03
+8.6424000000E-03,+8.516666E-03
+8.6426000000E-03,+8.445834E-03
+8.6428000000E-03,+8.466667E-03
+8.6430000000E-03,+8.508333E-03
+8.6432000000E-03,+8.270834E-03
+8.6434000000E-03,+8.400000E-03
+8.6436000000E-03,+8.516666E-03
+8.6438000000E-03,+8.516666E-03
+8.6440000000E-03,+8.516666E-03
+8.6442000000E-03,+8.516666E-03
+8.6444000000E-03,+8.458333E-03
+8.6446000000E-03,+8.516666E-03
+8.6448000000E-03,+8.516666E-03
+8.6450000000E-03,+8.516666E-03
+8.6452000000E-03,+8.516666E-03
+8.6454000000E-03,+8.491667E-03
+8.6456000000E-03,+8.341666E-03
+8.6458000000E-03,+8.504167E-03
+8.6460000000E-03,+8.516666E-03
+8.6462000000E-03,+8.454166E-03
+8.6464000000E-03,+8.508333E-03
+8.6466000000E-03,+8.420833E-03
+8.6468000000E-03,+8.483334E-03
+8.6470000000E-03,+8.516666E-03
+8.6472000000E-03,+8.516666E-03
+8.6474000000E-03,+8.516666E-03
+8.6476000000E-03,+8.516666E-03
+8.6478000000E-03,+8.345833E-03
+8.6480000000E-03,+8.512500E-03
+8.6482000000E-03,+8.516666E-03
+8.6484000000E-03,+8.516666E-03
+8.6486000000E-03,+8.479167E-03
+8.6488000000E-03,+8.479167E-03
+8.6490000000E-03,+8.516666E-03
+8.6492000000E-03,+8.475000E-03
+8.6494000000E-03,+8.516666E-03
+8.6496000000E-03,+8.450001E-03
+8.6498000000E-03,+8.345833E-03
+8.6500000000E-03,+8.425000E-03
+8.6502000000E-03,+8.395833E-03
+8.6504000000E-03,+8.516666E-03
+8.6506000000E-03,+8.516666E-03
+8.6508000000E-03,+8.516666E-03
+8.6510000000E-03,+8.516666E-03
+8.6512000000E-03,+8.516666E-03
+8.6514000000E-03,+8.516666E-03
+8.6516000000E-03,+8.516666E-03
+8.6518000000E-03,+8.458333E-03
+8.6520000000E-03,+8.516666E-03
+8.6522000000E-03,+8.370833E-03
+8.6524000000E-03,+8.358333E-03
+8.6526000000E-03,+8.445834E-03
+8.6528000000E-03,+8.287500E-03
+8.6530000000E-03,+8.450001E-03
+8.6532000000E-03,+8.029167E-03
+8.6534000000E-03,+8.454166E-03
+8.6536000000E-03,+8.516666E-03
+8.6538000000E-03,+8.516666E-03
+8.6540000000E-03,+8.516666E-03
+8.6542000000E-03,+8.516666E-03
+8.6544000000E-03,+8.516666E-03
+8.6546000000E-03,+8.495834E-03
+8.6548000000E-03,+8.516666E-03
+8.6550000000E-03,+8.512500E-03
+8.6552000000E-03,+8.516666E-03
+8.6554000000E-03,+8.516666E-03
+8.6556000000E-03,+8.516666E-03
+8.6558000000E-03,+8.504167E-03
+8.6560000000E-03,+8.516666E-03
+8.6562000000E-03,+8.516666E-03
+8.6564000000E-03,+8.379167E-03
+8.6566000000E-03,+8.487500E-03
+8.6568000000E-03,+8.516666E-03
+8.6570000000E-03,+8.516666E-03
+8.6572000000E-03,+8.512500E-03
+8.6574000000E-03,+8.516666E-03
+8.6576000000E-03,+8.516666E-03
+8.6578000000E-03,+8.208334E-03
+8.6580000000E-03,+8.516666E-03
+8.6582000000E-03,+8.516666E-03
+8.6584000000E-03,+8.437500E-03
+8.6586000000E-03,+8.516666E-03
+8.6588000000E-03,+8.404166E-03
+8.6590000000E-03,+8.516666E-03
+8.6592000000E-03,+8.516666E-03
+8.6594000000E-03,+8.516666E-03
+8.6596000000E-03,+8.475000E-03
+8.6598000000E-03,+8.516666E-03
+8.6600000000E-03,+8.516666E-03
+8.6602000000E-03,+8.516666E-03
+8.6604000000E-03,+8.516666E-03
+8.6606000000E-03,+8.516666E-03
+8.6608000000E-03,+8.516666E-03
+8.6610000000E-03,+8.516666E-03
+8.6612000000E-03,+8.516666E-03
+8.6614000000E-03,+8.516666E-03
+8.6616000000E-03,+8.516666E-03
+8.6618000000E-03,+8.516666E-03
+8.6620000000E-03,+8.516666E-03
+8.6622000000E-03,+8.512500E-03
+8.6624000000E-03,+8.466667E-03
+8.6626000000E-03,+8.479167E-03
+8.6628000000E-03,+8.500000E-03
+8.6630000000E-03,+8.516666E-03
+8.6632000000E-03,+8.516666E-03
+8.6634000000E-03,+8.516666E-03
+8.6636000000E-03,+8.516666E-03
+8.6638000000E-03,+8.516666E-03
+8.6640000000E-03,+8.516666E-03
+8.6642000000E-03,+8.516666E-03
+8.6644000000E-03,+8.516666E-03
+8.6646000000E-03,+8.516666E-03
+8.6648000000E-03,+8.516666E-03
+8.6650000000E-03,+8.516666E-03
+8.6652000000E-03,+7.533333E-03
+8.6654000000E-03,+8.516666E-03
+8.6656000000E-03,+8.470833E-03
+8.6658000000E-03,+8.516666E-03
+8.6660000000E-03,+8.516666E-03
+8.6662000000E-03,+8.516666E-03
+8.6664000000E-03,+8.516666E-03
+8.6666000000E-03,+8.516666E-03
+8.6668000000E-03,+8.516666E-03
+8.6670000000E-03,+8.516666E-03
+8.6672000000E-03,+8.516666E-03
+8.6674000000E-03,+8.516666E-03
+8.6676000000E-03,+8.516666E-03
+8.6678000000E-03,+8.512500E-03
+8.6680000000E-03,+8.516666E-03
+8.6682000000E-03,+7.887500E-03
+8.6684000000E-03,+8.516666E-03
+8.6686000000E-03,+8.450001E-03
+8.6688000000E-03,+8.516666E-03
+8.6690000000E-03,+8.516666E-03
+8.6692000000E-03,+8.516666E-03
+8.6694000000E-03,+8.516666E-03
+8.6696000000E-03,+8.516666E-03
+8.6698000000E-03,+8.516666E-03
+8.6700000000E-03,+8.516666E-03
+8.6702000000E-03,+8.516666E-03
+8.6704000000E-03,+8.516666E-03
+8.6706000000E-03,+8.512500E-03
+8.6708000000E-03,+8.500000E-03
+8.6710000000E-03,+8.516666E-03
+8.6712000000E-03,+8.479167E-03
+8.6714000000E-03,+8.429167E-03
+8.6716000000E-03,+8.516666E-03
+8.6718000000E-03,+8.516666E-03
+8.6720000000E-03,+8.516666E-03
+8.6722000000E-03,+8.516666E-03
+8.6724000000E-03,+8.516666E-03
+8.6726000000E-03,+8.400000E-03
+8.6728000000E-03,+8.512500E-03
+8.6730000000E-03,+8.516666E-03
+8.6732000000E-03,+8.516666E-03
+8.6734000000E-03,+8.516666E-03
+8.6736000000E-03,+8.516666E-03
+8.6738000000E-03,+8.508333E-03
+8.6740000000E-03,+8.516666E-03
+8.6742000000E-03,+8.516666E-03
+8.6744000000E-03,+8.516666E-03
+8.6746000000E-03,+8.500000E-03
+8.6748000000E-03,+8.516666E-03
+8.6750000000E-03,+8.516666E-03
+8.6752000000E-03,+8.516666E-03
+8.6754000000E-03,+8.516666E-03
+8.6756000000E-03,+8.516666E-03
+8.6758000000E-03,+8.516666E-03
+8.6760000000E-03,+8.516666E-03
+8.6762000000E-03,+8.516666E-03
+8.6764000000E-03,+8.516666E-03
+8.6766000000E-03,+8.516666E-03
+8.6768000000E-03,+8.516666E-03
+8.6770000000E-03,+8.516666E-03
+8.6772000000E-03,+8.512500E-03
+8.6774000000E-03,+8.462500E-03
+8.6776000000E-03,+8.516666E-03
+8.6778000000E-03,+8.516666E-03
+8.6780000000E-03,+8.516666E-03
+8.6782000000E-03,+8.516666E-03
+8.6784000000E-03,+8.516666E-03
+8.6786000000E-03,+8.516666E-03
+8.6788000000E-03,+8.516666E-03
+8.6790000000E-03,+8.516666E-03
+8.6792000000E-03,+8.516666E-03
+8.6794000000E-03,+8.516666E-03
+8.6796000000E-03,+8.516666E-03
+8.6798000000E-03,+8.279167E-03
+8.6800000000E-03,+7.604167E-03
+8.6802000000E-03,+8.516666E-03
+8.6804000000E-03,+8.516666E-03
+8.6806000000E-03,+8.516666E-03
+8.6808000000E-03,+8.516666E-03
+8.6810000000E-03,+8.516666E-03
+8.6812000000E-03,+8.516666E-03
+8.6814000000E-03,+8.516666E-03
+8.6816000000E-03,+8.516666E-03
+8.6818000000E-03,+8.516666E-03
+8.6820000000E-03,+8.516666E-03
+8.6822000000E-03,+8.516666E-03
+8.6824000000E-03,+8.516666E-03
+8.6826000000E-03,+8.516666E-03
+8.6828000000E-03,+8.516666E-03
+8.6830000000E-03,+8.516666E-03
+8.6832000000E-03,+8.516666E-03
+8.6834000000E-03,+8.516666E-03
+8.6836000000E-03,+8.516666E-03
+8.6838000000E-03,+8.516666E-03
+8.6840000000E-03,+8.516666E-03
+8.6842000000E-03,+8.516666E-03
+8.6844000000E-03,+8.516666E-03
+8.6846000000E-03,+8.516666E-03
+8.6848000000E-03,+8.516666E-03
+8.6850000000E-03,+8.516666E-03
+8.6852000000E-03,+8.516666E-03
+8.6854000000E-03,+8.516666E-03
+8.6856000000E-03,+8.516666E-03
+8.6858000000E-03,+8.516666E-03
+8.6860000000E-03,+8.516666E-03
+8.6862000000E-03,+8.516666E-03
+8.6864000000E-03,+8.516666E-03
+8.6866000000E-03,+8.516666E-03
+8.6868000000E-03,+8.516666E-03
+8.6870000000E-03,+8.516666E-03
+8.6872000000E-03,+8.516666E-03
+8.6874000000E-03,+8.516666E-03
+8.6876000000E-03,+8.516666E-03
+8.6878000000E-03,+8.516666E-03
+8.6880000000E-03,+8.516666E-03
+8.6882000000E-03,+8.516666E-03
+8.6884000000E-03,+8.516666E-03
+8.6886000000E-03,+8.516666E-03
+8.6888000000E-03,+8.516666E-03
+8.6890000000E-03,+8.516666E-03
+8.6892000000E-03,+8.516666E-03
+8.6894000000E-03,+8.516666E-03
+8.6896000000E-03,+8.516666E-03
+8.6898000000E-03,+8.516666E-03
+8.6900000000E-03,+8.516666E-03
+8.6902000000E-03,+8.516666E-03
+8.6904000000E-03,+8.516666E-03
+8.6906000000E-03,+8.516666E-03
+8.6908000000E-03,+8.516666E-03
+8.6910000000E-03,+8.516666E-03
+8.6912000000E-03,+8.516666E-03
+8.6914000000E-03,+8.516666E-03
+8.6916000000E-03,+8.516666E-03
+8.6918000000E-03,+8.516666E-03
+8.6920000000E-03,+8.516666E-03
+8.6922000000E-03,+8.516666E-03
+8.6924000000E-03,+8.500000E-03
+8.6926000000E-03,+8.516666E-03
+8.6928000000E-03,+8.516666E-03
+8.6930000000E-03,+8.516666E-03
+8.6932000000E-03,+8.516666E-03
+8.6934000000E-03,+8.516666E-03
+8.6936000000E-03,+8.516666E-03
+8.6938000000E-03,+8.516666E-03
+8.6940000000E-03,+8.516666E-03
+8.6942000000E-03,+8.516666E-03
+8.6944000000E-03,+8.516666E-03
+8.6946000000E-03,+8.483334E-03
+8.6948000000E-03,+8.454166E-03
+8.6950000000E-03,+8.512500E-03
+8.6952000000E-03,+8.516666E-03
+8.6954000000E-03,+8.470833E-03
+8.6956000000E-03,+8.516666E-03
+8.6958000000E-03,+8.516666E-03
+8.6960000000E-03,+8.516666E-03
+8.6962000000E-03,+8.516666E-03
+8.6964000000E-03,+8.516666E-03
+8.6966000000E-03,+8.516666E-03
+8.6968000000E-03,+8.516666E-03
+8.6970000000E-03,+8.516666E-03
+8.6972000000E-03,+8.516666E-03
+8.6974000000E-03,+8.516666E-03
+8.6976000000E-03,+8.516666E-03
+8.6978000000E-03,+8.516666E-03
+8.6980000000E-03,+8.516666E-03
+8.6982000000E-03,+8.516666E-03
+8.6984000000E-03,+8.516666E-03
+8.6986000000E-03,+8.516666E-03
+8.6988000000E-03,+8.516666E-03
+8.6990000000E-03,+8.516666E-03
+8.6992000000E-03,+8.516666E-03
+8.6994000000E-03,+8.516666E-03
+8.6996000000E-03,+8.516666E-03
+8.6998000000E-03,+8.516666E-03
+8.7000000000E-03,+8.516666E-03
+8.7002000000E-03,+8.516666E-03
+8.7004000000E-03,+8.516666E-03
+8.7006000000E-03,+8.516666E-03
+8.7008000000E-03,+8.516666E-03
+8.7010000000E-03,+8.516666E-03
+8.7012000000E-03,+8.516666E-03
+8.7014000000E-03,+8.516666E-03
+8.7016000000E-03,+8.516666E-03
+8.7018000000E-03,+8.516666E-03
+8.7020000000E-03,+8.516666E-03
+8.7022000000E-03,+8.516666E-03
+8.7024000000E-03,+8.516666E-03
+8.7026000000E-03,+8.516666E-03
+8.7028000000E-03,+8.516666E-03
+8.7030000000E-03,+8.516666E-03
+8.7032000000E-03,+8.516666E-03
+8.7034000000E-03,+8.516666E-03
+8.7036000000E-03,+8.516666E-03
+8.7038000000E-03,+8.516666E-03
+8.7040000000E-03,+8.516666E-03
+8.7042000000E-03,+8.516666E-03
+8.7044000000E-03,+8.516666E-03
+8.7046000000E-03,+8.516666E-03
+8.7048000000E-03,+8.516666E-03
+8.7050000000E-03,+8.516666E-03
+8.7052000000E-03,+8.516666E-03
+8.7054000000E-03,+8.516666E-03
+8.7056000000E-03,+8.516666E-03
+8.7058000000E-03,+8.516666E-03
+8.7060000000E-03,+8.516666E-03
+8.7062000000E-03,+8.516666E-03
+8.7064000000E-03,+8.516666E-03
+8.7066000000E-03,+8.516666E-03
+8.7068000000E-03,+8.516666E-03
+8.7070000000E-03,+8.516666E-03
+8.7072000000E-03,+8.516666E-03
+8.7074000000E-03,+8.516666E-03
+8.7076000000E-03,+8.516666E-03
+8.7078000000E-03,+8.516666E-03
+8.7080000000E-03,+8.516666E-03
+8.7082000000E-03,+8.516666E-03
+8.7084000000E-03,+8.516666E-03
+8.7086000000E-03,+8.516666E-03
+8.7088000000E-03,+8.516666E-03
+8.7090000000E-03,+8.516666E-03
+8.7092000000E-03,+8.516666E-03
+8.7094000000E-03,+8.516666E-03
+8.7096000000E-03,+8.516666E-03
+8.7098000000E-03,+8.516666E-03
+8.7100000000E-03,+8.516666E-03
+8.7102000000E-03,+8.516666E-03
+8.7104000000E-03,+8.516666E-03
+8.7106000000E-03,+8.516666E-03
+8.7108000000E-03,+8.516666E-03
+8.7110000000E-03,+8.516666E-03
+8.7112000000E-03,+8.516666E-03
+8.7114000000E-03,+8.516666E-03
+8.7116000000E-03,+8.516666E-03
+8.7118000000E-03,+8.516666E-03
+8.7120000000E-03,+8.516666E-03
+8.7122000000E-03,+8.516666E-03
+8.7124000000E-03,+8.516666E-03
+8.7126000000E-03,+8.516666E-03
+8.7128000000E-03,+8.516666E-03
+8.7130000000E-03,+8.516666E-03
+8.7132000000E-03,+8.516666E-03
+8.7134000000E-03,+8.516666E-03
+8.7136000000E-03,+8.516666E-03
+8.7138000000E-03,+8.516666E-03
+8.7140000000E-03,+8.516666E-03
+8.7142000000E-03,+8.516666E-03
+8.7144000000E-03,+8.516666E-03
+8.7146000000E-03,+8.516666E-03
+8.7148000000E-03,+8.516666E-03
+8.7150000000E-03,+8.516666E-03
+8.7152000000E-03,+8.516666E-03
+8.7154000000E-03,+8.516666E-03
+8.7156000000E-03,+8.516666E-03
+8.7158000000E-03,+8.516666E-03
+8.7160000000E-03,+8.516666E-03
+8.7162000000E-03,+8.516666E-03
+8.7164000000E-03,+8.495834E-03
+8.7166000000E-03,+8.516666E-03
+8.7168000000E-03,+8.516666E-03
+8.7170000000E-03,+8.516666E-03
+8.7172000000E-03,+8.516666E-03
+8.7174000000E-03,+8.516666E-03
+8.7176000000E-03,+8.516666E-03
+8.7178000000E-03,+8.516666E-03
+8.7180000000E-03,+8.516666E-03
+8.7182000000E-03,+8.516666E-03
+8.7184000000E-03,+8.516666E-03
+8.7186000000E-03,+8.516666E-03
+8.7188000000E-03,+8.516666E-03
+8.7190000000E-03,+8.516666E-03
+8.7192000000E-03,+8.516666E-03
+8.7194000000E-03,+8.516666E-03
+8.7196000000E-03,+8.516666E-03
+8.7198000000E-03,+8.516666E-03
+8.7200000000E-03,+8.516666E-03
+8.7202000000E-03,+8.516666E-03
+8.7204000000E-03,+8.516666E-03
+8.7206000000E-03,+8.516666E-03
+8.7208000000E-03,+8.516666E-03
+8.7210000000E-03,+8.516666E-03
+8.7212000000E-03,+8.516666E-03
+8.7214000000E-03,+8.516666E-03
+8.7216000000E-03,+8.516666E-03
+8.7218000000E-03,+8.516666E-03
+8.7220000000E-03,+8.516666E-03
+8.7222000000E-03,+8.516666E-03
+8.7224000000E-03,+8.516666E-03
+8.7226000000E-03,+8.516666E-03
+8.7228000000E-03,+8.516666E-03
+8.7230000000E-03,+8.516666E-03
+8.7232000000E-03,+8.516666E-03
+8.7234000000E-03,+8.516666E-03
+8.7236000000E-03,+8.516666E-03
+8.7238000000E-03,+8.516666E-03
+8.7240000000E-03,+8.516666E-03
+8.7242000000E-03,+8.516666E-03
+8.7244000000E-03,+8.516666E-03
+8.7246000000E-03,+8.516666E-03
+8.7248000000E-03,+8.516666E-03
+8.7250000000E-03,+8.516666E-03
+8.7252000000E-03,+8.516666E-03
+8.7254000000E-03,+8.516666E-03
+8.7256000000E-03,+8.516666E-03
+8.7258000000E-03,+8.516666E-03
+8.7260000000E-03,+8.516666E-03
+8.7262000000E-03,+8.516666E-03
+8.7264000000E-03,+8.516666E-03
+8.7266000000E-03,+8.516666E-03
+8.7268000000E-03,+8.516666E-03
+8.7270000000E-03,+8.516666E-03
+8.7272000000E-03,+8.516666E-03
+8.7274000000E-03,+8.516666E-03
+8.7276000000E-03,+8.516666E-03
+8.7278000000E-03,+8.516666E-03
+8.7280000000E-03,+8.516666E-03
+8.7282000000E-03,+8.516666E-03
+8.7284000000E-03,+8.516666E-03
+8.7286000000E-03,+8.516666E-03
+8.7288000000E-03,+8.516666E-03
+8.7290000000E-03,+8.516666E-03
+8.7292000000E-03,+8.516666E-03
+8.7294000000E-03,+8.516666E-03
+8.7296000000E-03,+8.516666E-03
+8.7298000000E-03,+8.516666E-03
+8.7300000000E-03,+8.516666E-03
+8.7302000000E-03,+8.516666E-03
+8.7304000000E-03,+8.516666E-03
+8.7306000000E-03,+8.516666E-03
+8.7308000000E-03,+8.516666E-03
+8.7310000000E-03,+8.516666E-03
+8.7312000000E-03,+8.516666E-03
+8.7314000000E-03,+8.516666E-03
+8.7316000000E-03,+8.516666E-03
+8.7318000000E-03,+8.516666E-03
+8.7320000000E-03,+8.516666E-03
+8.7322000000E-03,+8.516666E-03
+8.7324000000E-03,+8.516666E-03
+8.7326000000E-03,+8.516666E-03
+8.7328000000E-03,+8.516666E-03
+8.7330000000E-03,+8.516666E-03
+8.7332000000E-03,+8.516666E-03
+8.7334000000E-03,+8.516666E-03
+8.7336000000E-03,+8.516666E-03
+8.7338000000E-03,+8.516666E-03
+8.7340000000E-03,+8.516666E-03
+8.7342000000E-03,+8.516666E-03
+8.7344000000E-03,+8.516666E-03
+8.7346000000E-03,+8.516666E-03
+8.7348000000E-03,+8.516666E-03
+8.7350000000E-03,+8.516666E-03
+8.7352000000E-03,+8.516666E-03
+8.7354000000E-03,+8.516666E-03
+8.7356000000E-03,+8.516666E-03
+8.7358000000E-03,+8.516666E-03
+8.7360000000E-03,+8.516666E-03
+8.7362000000E-03,+8.516666E-03
+8.7364000000E-03,+8.516666E-03
+8.7366000000E-03,+8.516666E-03
+8.7368000000E-03,+8.516666E-03
+8.7370000000E-03,+8.516666E-03
+8.7372000000E-03,+8.516666E-03
+8.7374000000E-03,+8.516666E-03
+8.7376000000E-03,+8.516666E-03
+8.7378000000E-03,+8.516666E-03
+8.7380000000E-03,+8.516666E-03
+8.7382000000E-03,+8.516666E-03
+8.7384000000E-03,+8.516666E-03
+8.7386000000E-03,+8.516666E-03
+8.7388000000E-03,+8.516666E-03
+8.7390000000E-03,+8.516666E-03
+8.7392000000E-03,+8.516666E-03
+8.7394000000E-03,+8.516666E-03
+8.7396000000E-03,+8.516666E-03
+8.7398000000E-03,+8.516666E-03
+8.7400000000E-03,+8.516666E-03
+8.7402000000E-03,+8.516666E-03
+8.7404000000E-03,+8.516666E-03
+8.7406000000E-03,+8.516666E-03
+8.7408000000E-03,+8.516666E-03
+8.7410000000E-03,+8.516666E-03
+8.7412000000E-03,+8.516666E-03
+8.7414000000E-03,+8.516666E-03
+8.7416000000E-03,+8.516666E-03
+8.7418000000E-03,+8.516666E-03
+8.7420000000E-03,+8.516666E-03
+8.7422000000E-03,+8.516666E-03
+8.7424000000E-03,+8.516666E-03
+8.7426000000E-03,+8.516666E-03
+8.7428000000E-03,+8.516666E-03
+8.7430000000E-03,+8.516666E-03
+8.7432000000E-03,+8.516666E-03
+8.7434000000E-03,+8.516666E-03
+8.7436000000E-03,+8.516666E-03
+8.7438000000E-03,+8.516666E-03
+8.7440000000E-03,+8.516666E-03
+8.7442000000E-03,+8.516666E-03
+8.7444000000E-03,+8.516666E-03
+8.7446000000E-03,+8.516666E-03
+8.7448000000E-03,+8.516666E-03
+8.7450000000E-03,+8.516666E-03
+8.7452000000E-03,+8.516666E-03
+8.7454000000E-03,+8.516666E-03
+8.7456000000E-03,+8.516666E-03
+8.7458000000E-03,+8.516666E-03
+8.7460000000E-03,+8.516666E-03
+8.7462000000E-03,+8.516666E-03
+8.7464000000E-03,+8.516666E-03
+8.7466000000E-03,+8.516666E-03
+8.7468000000E-03,+8.516666E-03
+8.7470000000E-03,+8.516666E-03
+8.7472000000E-03,+8.516666E-03
+8.7474000000E-03,+8.516666E-03
+8.7476000000E-03,+8.516666E-03
+8.7478000000E-03,+8.516666E-03
+8.7480000000E-03,+8.516666E-03
+8.7482000000E-03,+8.516666E-03
+8.7484000000E-03,+8.516666E-03
+8.7486000000E-03,+8.516666E-03
+8.7488000000E-03,+8.516666E-03
+8.7490000000E-03,+8.516666E-03
+8.7492000000E-03,+8.516666E-03
+8.7494000000E-03,+8.516666E-03
+8.7496000000E-03,+8.516666E-03
+8.7498000000E-03,+8.516666E-03
+8.7500000000E-03,+8.516666E-03
+8.7502000000E-03,+8.516666E-03
+8.7504000000E-03,+8.516666E-03
+8.7506000000E-03,+8.516666E-03
+8.7508000000E-03,+8.516666E-03
+8.7510000000E-03,+8.516666E-03
+8.7512000000E-03,+8.516666E-03
+8.7514000000E-03,+8.516666E-03
+8.7516000000E-03,+8.516666E-03
+8.7518000000E-03,+8.516666E-03
+8.7520000000E-03,+8.516666E-03
+8.7522000000E-03,+8.516666E-03
+8.7524000000E-03,+8.516666E-03
+8.7526000000E-03,+8.516666E-03
+8.7528000000E-03,+8.516666E-03
+8.7530000000E-03,+8.516666E-03
+8.7532000000E-03,+8.516666E-03
+8.7534000000E-03,+8.516666E-03
+8.7536000000E-03,+8.516666E-03
+8.7538000000E-03,+8.516666E-03
+8.7540000000E-03,+8.516666E-03
+8.7542000000E-03,+8.516666E-03
+8.7544000000E-03,+8.516666E-03
+8.7546000000E-03,+8.516666E-03
+8.7548000000E-03,+8.516666E-03
+8.7550000000E-03,+8.516666E-03
+8.7552000000E-03,+8.516666E-03
+8.7554000000E-03,+8.516666E-03
+8.7556000000E-03,+8.516666E-03
+8.7558000000E-03,+8.516666E-03
+8.7560000000E-03,+8.516666E-03
+8.7562000000E-03,+8.516666E-03
+8.7564000000E-03,+8.516666E-03
+8.7566000000E-03,+8.516666E-03
+8.7568000000E-03,+8.516666E-03
+8.7570000000E-03,+8.516666E-03
+8.7572000000E-03,+8.516666E-03
+8.7574000000E-03,+8.516666E-03
+8.7576000000E-03,+8.516666E-03
+8.7578000000E-03,+8.516666E-03
+8.7580000000E-03,+8.516666E-03
+8.7582000000E-03,+8.516666E-03
+8.7584000000E-03,+8.516666E-03
+8.7586000000E-03,+8.516666E-03
+8.7588000000E-03,+8.516666E-03
+8.7590000000E-03,+8.516666E-03
+8.7592000000E-03,+8.516666E-03
+8.7594000000E-03,+8.516666E-03
+8.7596000000E-03,+8.516666E-03
+8.7598000000E-03,+8.516666E-03
+8.7600000000E-03,+8.516666E-03
+8.7602000000E-03,+8.516666E-03
+8.7604000000E-03,+8.516666E-03
+8.7606000000E-03,+8.516666E-03
+8.7608000000E-03,+8.516666E-03
+8.7610000000E-03,+8.516666E-03
+8.7612000000E-03,+8.516666E-03
+8.7614000000E-03,+8.516666E-03
+8.7616000000E-03,+8.516666E-03
+8.7618000000E-03,+8.516666E-03
+8.7620000000E-03,+8.516666E-03
+8.7622000000E-03,+8.516666E-03
+8.7624000000E-03,+8.516666E-03
+8.7626000000E-03,+8.516666E-03
+8.7628000000E-03,+8.516666E-03
+8.7630000000E-03,+8.516666E-03
+8.7632000000E-03,+8.516666E-03
+8.7634000000E-03,+8.516666E-03
+8.7636000000E-03,+8.516666E-03
+8.7638000000E-03,+8.516666E-03
+8.7640000000E-03,+8.516666E-03
+8.7642000000E-03,+8.516666E-03
+8.7644000000E-03,+8.516666E-03
+8.7646000000E-03,+8.516666E-03
+8.7648000000E-03,+8.516666E-03
+8.7650000000E-03,+8.516666E-03
