Record Length,Analog:100000
Sample Interval,2.000000E-04
Vertical Units,V,
Vertical Scale,+2.000000E-02
Vertical Offset,+0.000000E+00
Horizontal Units,s
Horizontal Scale,+2.000000E+00
Model,SDS814X HD
Serial Number,SDS08A0Q809397
Software Version,3.8.12.1.1.3.8
Source,CH1
Second,Value
+1.6254200000E+01,+8.750000E-04
+1.6254400000E+01,+9.583333E-04
+1.6254600000E+01,+7.083333E-04
+1.6254800000E+01,+5.833333E-04
+1.6255000000E+01,+8.750000E-04
+1.6255200000E+01,+1.083333E-03
+1.6255400000E+01,+1.500000E-03
+1.6255600000E+01,+1.500000E-03
+1.6255800000E+01,+1.291667E-03
+1.6256000000E+01,+1.291667E-03
+1.6256200000E+01,+1.166667E-03
+1.6256400000E+01,+1.541667E-03
+1.6256600000E+01,+1.500000E-03
+1.6256800000E+01,+1.583333E-03
+1.6257000000E+01,+1.833333E-03
+1.6257200000E+01,+1.541667E-03
+1.6257400000E+01,+1.666667E-03
+1.6257600000E+01,+1.750000E-03
+1.6257800000E+01,+1.750000E-03
+1.6258000000E+01,+1.500000E-03
+1.6258200000E+01,+1.250000E-03
+1.6258400000E+01,+1.166667E-03
+1.6258600000E+01,+1.041667E-03
+1.6258800000E+01,+1.250000E-03
+1.6259000000E+01,+9.999999E-04
+1.6259200000E+01,+9.583333E-04
+1.6259400000E+01,+5.000000E-04
+1.6259600000E+01,+8.333334E-04
+1.6259800000E+01,+8.333334E-04
+1.6260000000E+01,+7.083333E-04
+1.6260200000E+01,+8.333334E-04
+1.6260400000E+01,+5.416666E-04
+1.6260600000E+01,+6.250000E-04
+1.6260800000E+01,+7.083333E-04
+1.6261000000E+01,+1.291667E-03
+1.6261200000E+01,+6.666667E-04
+1.6261400000E+01,+1.083333E-03
+1.6261600000E+01,+9.166666E-04
+1.6261800000E+01,+7.500000E-04
+1.6262000000E+01,+1.041667E-03
+1.6262200000E+01,+1.416667E-03
+1.6262400000E+01,+9.999999E-04
+1.6262600000E+01,+6.666667E-04
+1.6262800000E+01,+7.916667E-04
+1.6263000000E+01,+1.125000E-03
+1.6263200000E+01,+1.375000E-03
+1.6263400000E+01,+1.500000E-03
+1.6263600000E+01,+1.500000E-03
+1.6263800000E+01,+1.208333E-03
+1.6264000000E+01,+1.125000E-03
+1.6264200000E+01,+1.666667E-03
+1.6264400000E+01,+1.916667E-03
+1.6264600000E+01,+1.583333E-03
+1.6264800000E+01,+1.750000E-03
+1.6265000000E+01,+1.500000E-03
+1.6265200000E+01,+9.999999E-04
+1.6265400000E+01,+1.500000E-03
+1.6265600000E+01,+1.291667E-03
+1.6265800000E+01,+1.083333E-03
+1.6266000000E+01,+8.333334E-04
+1.6266200000E+01,+7.500000E-04
+1.6266400000E+01,+5.833333E-04
+1.6266600000E+01,+1.166667E-03
+1.6266800000E+01,+1.166667E-03
+1.6267000000E+01,+8.333334E-04
+1.6267200000E+01,+6.250000E-04
+1.6267400000E+01,+9.166666E-04
+1.6267600000E+01,+5.833333E-04
+1.6267800000E+01,+8.333334E-04
+1.6268000000E+01,+7.916667E-04
+1.6268200000E+01,+4.583333E-04
+1.6268400000E+01,+5.833333E-04
+1.6268600000E+01,+5.833333E-04
+1.6268800000E+01,+8.333334E-04
+1.6269000000E+01,+9.166666E-04
+1.6269200000E+01,+1.125000E-03
+1.6269400000E+01,+1.250000E-03
+1.6269600000E+01,+1.125000E-03
+1.6269800000E+01,+9.999999E-04
+1.6270000000E+01,+1.416667E-03
+1.6270200000E+01,+1.791667E-03
+1.6270400000E+01,+1.541667E-03
+1.6270600000E+01,+1.333333E-03
+1.6270800000E+01,+1.291667E-03
+1.6271000000E+01,+1.958333E-03
+1.6271200000E+01,+2.125000E-03
+1.6271400000E+01,+1.333333E-03
+1.6271600000E+01,+1.291667E-03
+1.6271800000E+01,+1.666667E-03
+1.6272000000E+01,+1.541667E-03
+1.6272200000E+01,+1.791667E-03
+1.6272400000E+01,+1.500000E-03
+1.6272600000E+01,+1.375000E-03
+1.6272800000E+01,+8.750000E-04
+1.6273000000E+01,+1.166667E-03
+1.6273200000E+01,+1.166667E-03
+1.6273400000E+01,+1.166667E-03
+1.6273600000E+01,+9.166666E-04
+1.6273800000E+01,+4.166667E-04
+1.6274000000E+01,+2.083333E-04
+1.6274200000E+01,+7.916667E-04
+1.6274400000E+01,+7.500000E-04
+1.6274600000E+01,+6.666667E-04
+1.6274800000E+01,+2.083333E-04
+1.6275000000E+01,+5.000000E-04
+1.6275200000E+01,+5.416666E-04
+1.6275400000E+01,+1.083333E-03
+1.6275600000E+01,+7.916667E-04
+1.6275800000E+01,+1.125000E-03
+1.6276000000E+01,+1.083333E-03
+1.6276200000E+01,+7.500000E-04
+1.6276400000E+01,+1.250000E-03
+1.6276600000E+01,+1.583333E-03
+1.6276800000E+01,+1.041667E-03
+1.6277000000E+01,+1.375000E-03
+1.6277200000E+01,+1.333333E-03
+1.6277400000E+01,+1.541667E-03
+1.6277600000E+01,+1.708333E-03
+1.6277800000E+01,+1.583333E-03
+1.6278000000E+01,+1.875000E-03
+1.6278200000E+01,+1.208333E-03
+1.6278400000E+01,+1.583333E-03
+1.6278600000E+01,+1.708333E-03
+1.6278800000E+01,+1.375000E-03
+1.6279000000E+01,+1.541667E-03
+1.6279200000E+01,+1.458333E-03
+1.6279400000E+01,+1.208333E-03
+1.6279600000E+01,+1.208333E-03
+1.6279800000E+01,+1.250000E-03
+1.6280000000E+01,+1.291667E-03
+1.6280200000E+01,+1.250000E-03
+1.6280400000E+01,+7.500000E-04
+1.6280600000E+01,+8.750000E-04
+1.6280800000E+01,+7.083333E-04
+1.6281000000E+01,+7.916667E-04
+1.6281200000E+01,+1.083333E-03
+1.6281400000E+01,+7.083333E-04
+1.6281600000E+01,+6.666667E-04
+1.6281800000E+01,+4.583333E-04
+1.6282000000E+01,+9.166666E-04
+1.6282200000E+01,+7.916667E-04
+1.6282400000E+01,+9.583333E-04
+1.6282600000E+01,+1.083333E-03
+1.6282800000E+01,+1.250000E-03
+1.6283000000E+01,+7.083333E-04
+1.6283200000E+01,+9.166666E-04
+1.6283400000E+01,+1.041667E-03
+1.6283600000E+01,+1.458333E-03
+1.6283800000E+01,+1.125000E-03
+1.6284000000E+01,+1.208333E-03
+1.6284200000E+01,+1.041667E-03
+1.6284400000E+01,+1.708333E-03
+1.6284600000E+01,+1.666667E-03
+1.6284800000E+01,+1.625000E-03
+1.6285000000E+01,+1.333333E-03
+1.6285200000E+01,+1.500000E-03
+1.6285400000E+01,+1.333333E-03
+1.6285600000E+01,+1.583333E-03
+1.6285800000E+01,+1.666667E-03
+1.6286000000E+01,+1.333333E-03
+1.6286200000E+01,+1.125000E-03
+1.6286400000E+01,+1.208333E-03
+1.6286600000E+01,+1.041667E-03
+1.6286800000E+01,+1.333333E-03
+1.6287000000E+01,+7.916667E-04
+1.6287200000E+01,+4.166667E-04
+1.6287400000E+01,+8.333334E-04
+1.6287600000E+01,+8.750000E-04
+1.6287800000E+01,+1.208333E-03
+1.6288000000E+01,+8.333334E-04
+1.6288200000E+01,+1.041667E-03
+1.6288400000E+01,+3.750000E-04
+1.6288600000E+01,+7.500000E-04
+1.6288800000E+01,+6.666667E-04
+1.6289000000E+01,+1.125000E-03
+1.6289200000E+01,+5.416666E-04
+1.6289400000E+01,+8.333334E-04
+1.6289600000E+01,+6.250000E-04
+1.6289800000E+01,+9.999999E-04
+1.6290000000E+01,+8.333334E-04
+1.6290200000E+01,+1.250000E-03
+1.6290400000E+01,+1.250000E-03
+1.6290600000E+01,+7.916667E-04
+1.6290800000E+01,+1.291667E-03
+1.6291000000E+01,+1.500000E-03
+1.6291200000E+01,+1.791667E-03
+1.6291400000E+01,+1.541667E-03
+1.6291600000E+01,+1.625000E-03
+1.6291800000E+01,+1.500000E-03
+1.6292000000E+01,+1.375000E-03
+1.6292200000E+01,+1.708333E-03
+1.6292400000E+01,+1.375000E-03
+1.6292600000E+01,+1.416667E-03
+1.6292800000E+01,+1.333333E-03
+1.6293000000E+01,+1.208333E-03
+1.6293200000E+01,+1.416667E-03
+1.6293400000E+01,+1.291667E-03
+1.6293600000E+01,+1.291667E-03
+1.6293800000E+01,+1.333333E-03
+1.6294000000E+01,+5.000000E-04
+1.6294200000E+01,+5.416666E-04
+1.6294400000E+01,+6.666667E-04
+1.6294600000E+01,+1.250000E-03
+1.6294800000E+01,+7.916667E-04
+1.6295000000E+01,+9.166666E-04
+1.6295200000E+01,+6.250000E-04
+1.6295400000E+01,+1.166667E-03
+1.6295600000E+01,+6.666667E-04
+1.6295800000E+01,+1.083333E-03
+1.6296000000E+01,+8.333334E-04
+1.6296200000E+01,+6.666667E-04
+1.6296400000E+01,+7.916667E-04
+1.6296600000E+01,+8.750000E-04
+1.6296800000E+01,+1.041667E-03
+1.6297000000E+01,+8.750000E-04
+1.6297200000E+01,+9.166666E-04
+1.6297400000E+01,+1.041667E-03
+1.6297600000E+01,+1.083333E-03
+1.6297800000E+01,+1.416667E-03
+1.6298000000E+01,+1.250000E-03
+1.6298200000E+01,+1.625000E-03
+1.6298400000E+01,+1.250000E-03
+1.6298600000E+01,+1.750000E-03
+1.6298800000E+01,+1.541667E-03
+1.6299000000E+01,+1.916667E-03
+1.6299200000E+01,+1.833333E-03
+1.6299400000E+01,+1.875000E-03
+1.6299600000E+01,+1.500000E-03
+1.6299800000E+01,+1.166667E-03
+1.6300000000E+01,+1.458333E-03
+1.6300200000E+01,+1.833333E-03
+1.6300400000E+01,+1.250000E-03
+1.6300600000E+01,+1.166667E-03
+1.6300800000E+01,+9.166666E-04
+1.6301000000E+01,+1.041667E-03
+1.6301200000E+01,+1.083333E-03
+1.6301400000E+01,+1.333333E-03
+1.6301600000E+01,+9.583333E-04
+1.6301800000E+01,+1.250000E-04
+1.6302000000E+01,+7.500000E-04
+1.6302200000E+01,+9.583333E-04
+1.6302400000E+01,+9.166666E-04
+1.6302600000E+01,+6.250000E-04
+1.6302800000E+01,+6.250000E-04
+1.6303000000E+01,+3.750000E-04
+1.6303200000E+01,+7.083333E-04
+1.6303400000E+01,+9.999999E-04
+1.6303600000E+01,+6.666667E-04
+1.6303800000E+01,+1.083333E-03
+1.6304000000E+01,+7.083333E-04
+1.6304200000E+01,+1.083333E-03
+1.6304400000E+01,+9.999999E-04
+1.6304600000E+01,+1.041667E-03
+1.6304800000E+01,+1.500000E-03
+1.6305000000E+01,+1.291667E-03
+1.6305200000E+01,+1.791667E-03
+1.6305400000E+01,+1.541667E-03
+1.6305600000E+01,+1.958333E-03
+1.6305800000E+01,+1.916667E-03
+1.6306000000E+01,+1.583333E-03
+1.6306200000E+01,+1.291667E-03
+1.6306400000E+01,+1.625000E-03
+1.6306600000E+01,+1.875000E-03
+1.6306800000E+01,+1.416667E-03
+1.6307000000E+01,+1.583333E-03
+1.6307200000E+01,+1.250000E-03
+1.6307400000E+01,+1.041667E-03
+1.6307600000E+01,+1.041667E-03
+1.6307800000E+01,+1.125000E-03
+1.6308000000E+01,+1.291667E-03
+1.6308200000E+01,+1.041667E-03
+1.6308400000E+01,+6.250000E-04
+1.6308600000E+01,+8.750000E-04
+1.6308800000E+01,+5.000000E-04
+1.6309000000E+01,+9.166666E-04
+1.6309200000E+01,+8.333334E-04
+1.6309400000E+01,+7.083333E-04
+1.6309600000E+01,+4.166667E-04
+1.6309800000E+01,+1.666667E-04
+1.6310000000E+01,+9.166666E-04
+1.6310200000E+01,+1.041667E-03
+1.6310400000E+01,+7.500000E-04
+1.6310600000E+01,+8.750000E-04
+1.6310800000E+01,+7.916667E-04
+1.6311000000E+01,+1.208333E-03
+1.6311200000E+01,+1.166667E-03
+1.6311400000E+01,+1.375000E-03
+1.6311600000E+01,+1.125000E-03
+1.6311800000E+01,+1.083333E-03
+1.6312000000E+01,+9.166666E-04
+1.6312200000E+01,+1.458333E-03
+1.6312400000E+01,+1.375000E-03
+1.6312600000E+01,+1.583333E-03
+1.6312800000E+01,+1.666667E-03
+1.6313000000E+01,+1.625000E-03
+1.6313200000E+01,+1.666667E-03
+1.6313400000E+01,+1.541667E-03
+1.6313600000E+01,+1.208333E-03
+1.6313800000E+01,+1.666667E-03
+1.6314000000E+01,+1.291667E-03
+1.6314200000E+01,+1.416667E-03
+1.6314400000E+01,+1.166667E-03
+1.6314600000E+01,+1.125000E-03
+1.6314800000E+01,+1.125000E-03
+1.6315000000E+01,+1.041667E-03
+1.6315200000E+01,+7.500000E-04
+1.6315400000E+01,+7.500000E-04
+1.6315600000E+01,+1.083333E-03
+1.6315800000E+01,+1.041667E-03
+1.6316000000E+01,+5.416666E-04
+1.6316200000E+01,+7.500000E-04
+1.6316400000E+01,+5.416666E-04
+1.6316600000E+01,+9.166666E-04
+1.6316800000E+01,+1.250000E-03
+1.6317000000E+01,+7.083333E-04
+1.6317200000E+01,+7.083333E-04
+1.6317400000E+01,+4.166667E-04
+1.6317600000E+01,+7.916667E-04
+1.6317800000E+01,+1.291667E-03
+1.6318000000E+01,+1.166667E-03
+1.6318200000E+01,+1.375000E-03
+1.6318400000E+01,+9.999999E-04
+1.6318600000E+01,+1.083333E-03
+1.6318800000E+01,+1.291667E-03
+1.6319000000E+01,+1.708333E-03
+1.6319200000E+01,+1.625000E-03
+1.6319400000E+01,+1.708333E-03
+1.6319600000E+01,+1.666667E-03
+1.6319800000E+01,+1.541667E-03
+1.6320000000E+01,+1.666667E-03
+1.6320200000E+01,+1.833333E-03
+1.6320400000E+01,+1.625000E-03
+1.6320600000E+01,+1.333333E-03
+1.6320800000E+01,+1.666667E-03
+1.6321000000E+01,+1.333333E-03
+1.6321200000E+01,+1.791667E-03
+1.6321400000E+01,+1.375000E-03
+1.6321600000E+01,+1.333333E-03
+1.6321800000E+01,+1.041667E-03
+1.6322000000E+01,+8.333334E-04
+1.6322200000E+01,+9.999999E-04
+1.6322400000E+01,+8.750000E-04
+1.6322600000E+01,+9.999999E-04
+1.6322800000E+01,+9.166666E-04
+1.6323000000E+01,+7.083333E-04
+1.6323200000E+01,+3.333333E-04
+1.6323400000E+01,+5.000000E-04
+1.6323600000E+01,+7.916667E-04
+1.6323800000E+01,+7.500000E-04
+1.6324000000E+01,+9.166666E-04
+1.6324200000E+01,+7.500000E-04
+1.6324400000E+01,+7.916667E-04
+1.6324600000E+01,+1.250000E-03
+1.6324800000E+01,+1.375000E-03
+1.6325000000E+01,+9.583333E-04
+1.6325200000E+01,+9.166666E-04
+1.6325400000E+01,+9.999999E-04
+1.6325600000E+01,+1.583333E-03
+1.6325800000E+01,+1.750000E-03
+1.6326000000E+01,+1.583333E-03
+1.6326200000E+01,+1.625000E-03
+1.6326400000E+01,+1.416667E-03
+1.6326600000E+01,+1.333333E-03
+1.6326800000E+01,+2.083333E-03
+1.6327000000E+01,+1.583333E-03
+1.6327200000E+01,+1.750000E-03
+1.6327400000E+01,+1.125000E-03
+1.6327600000E+01,+1.458333E-03
+1.6327800000E+01,+1.500000E-03
+1.6328000000E+01,+1.708333E-03
+1.6328200000E+01,+1.708333E-03
+1.6328400000E+01,+9.583333E-04
+1.6328600000E+01,+1.541667E-03
+1.6328800000E+01,+1.166667E-03
+1.6329000000E+01,+1.250000E-03
+1.6329200000E+01,+9.583333E-04
+1.6329400000E+01,+9.999999E-04
+1.6329600000E+01,+7.500000E-04
+1.6329800000E+01,+3.333333E-04
+1.6330000000E+01,+9.583333E-04
+1.6330200000E+01,+9.583333E-04
+1.6330400000E+01,+6.250000E-04
+1.6330600000E+01,+9.166666E-04
+1.6330800000E+01,+8.333334E-04
+1.6331000000E+01,+3.750000E-04
+1.6331200000E+01,+9.583333E-04
+1.6331400000E+01,+9.583333E-04
+1.6331600000E+01,+9.999999E-04
+1.6331800000E+01,+5.416666E-04
+1.6332000000E+01,+9.583333E-04
+1.6332200000E+01,+1.125000E-03
+1.6332400000E+01,+1.208333E-03
+1.6332600000E+01,+1.583333E-03
+1.6332800000E+01,+1.250000E-03
+1.6333000000E+01,+1.208333E-03
+1.6333200000E+01,+1.250000E-03
+1.6333400000E+01,+1.291667E-03
+1.6333600000E+01,+1.375000E-03
+1.6333800000E+01,+2.041667E-03
+1.6334000000E+01,+1.666667E-03
+1.6334200000E+01,+1.500000E-03
+1.6334400000E+01,+1.583333E-03
+1.6334600000E+01,+1.708333E-03
+1.6334800000E+01,+1.541667E-03
+1.6335000000E+01,+1.250000E-03
+1.6335200000E+01,+1.666667E-03
+1.6335400000E+01,+1.291667E-03
+1.6335600000E+01,+9.999999E-04
+1.6335800000E+01,+1.166667E-03
+1.6336000000E+01,+1.333333E-03
+1.6336200000E+01,+9.999999E-04
+1.6336400000E+01,+1.083333E-03
+1.6336600000E+01,+6.250000E-04
+1.6336800000E+01,+9.583333E-04
+1.6337000000E+01,+1.083333E-03
+1.6337200000E+01,+9.583333E-04
+1.6337400000E+01,+7.500000E-04
+1.6337600000E+01,+4.166667E-04
+1.6337800000E+01,+9.166666E-04
+1.6338000000E+01,+9.999999E-04
+1.6338200000E+01,+9.583333E-04
+1.6338400000E+01,+5.000000E-04
+1.6338600000E+01,+6.250000E-04
+1.6338800000E+01,+1.083333E-03
+1.6339000000E+01,+7.916667E-04
+1.6339200000E+01,+1.541667E-03
+1.6339400000E+01,+1.125000E-03
+1.6339600000E+01,+1.416667E-03
+1.6339800000E+01,+9.583333E-04
+1.6340000000E+01,+1.250000E-03
+1.6340200000E+01,+1.666667E-03
+1.6340400000E+01,+1.625000E-03
+1.6340600000E+01,+1.833333E-03
+1.6340800000E+01,+1.333333E-03
+1.6341000000E+01,+1.500000E-03
+1.6341200000E+01,+1.708333E-03
+1.6341400000E+01,+1.791667E-03
+1.6341600000E+01,+1.791667E-03
+1.6341800000E+01,+1.583333E-03
+1.6342000000E+01,+1.583333E-03
+1.6342200000E+01,+1.250000E-03
+1.6342400000E+01,+1.125000E-03
+1.6342600000E+01,+1.416667E-03
+1.6342800000E+01,+1.166667E-03
+1.6343000000E+01,+8.750000E-04
+1.6343200000E+01,+9.583333E-04
+1.6343400000E+01,+1.041667E-03
+1.6343600000E+01,+8.333334E-04
+1.6343800000E+01,+7.500000E-04
+1.6344000000E+01,+5.833333E-04
+1.6344200000E+01,+5.833333E-04
+1.6344400000E+01,+8.750000E-04
+1.6344600000E+01,+5.416666E-04
+1.6344800000E+01,+9.583333E-04
+1.6345000000E+01,+7.083333E-04
+1.6345200000E+01,+8.333334E-04
+1.6345400000E+01,+7.916667E-04
+1.6345600000E+01,+7.083333E-04
+1.6345800000E+01,+1.125000E-03
+1.6346000000E+01,+1.333333E-03
+1.6346200000E+01,+1.333333E-03
+1.6346400000E+01,+1.375000E-03
+1.6346600000E+01,+1.208333E-03
+1.6346800000E+01,+1.625000E-03
+1.6347000000E+01,+1.125000E-03
+1.6347200000E+01,+1.500000E-03
+1.6347400000E+01,+1.625000E-03
+1.6347600000E+01,+1.583333E-03
+1.6347800000E+01,+1.541667E-03
+1.6348000000E+01,+1.500000E-03
+1.6348200000E+01,+1.791667E-03
+1.6348400000E+01,+1.750000E-03
+1.6348600000E+01,+1.125000E-03
+1.6348800000E+01,+1.833333E-03
+1.6349000000E+01,+1.666667E-03
+1.6349200000E+01,+1.625000E-03
+1.6349400000E+01,+1.291667E-03
+1.6349600000E+01,+1.416667E-03
+1.6349800000E+01,+9.583333E-04
+1.6350000000E+01,+1.458333E-03
+1.6350200000E+01,+1.041667E-03
+1.6350400000E+01,+8.750000E-04
+1.6350600000E+01,+8.750000E-04
+1.6350800000E+01,+8.750000E-04
+1.6351000000E+01,+2.916667E-04
+1.6351200000E+01,+7.083333E-04
+1.6351400000E+01,+9.166666E-04
+1.6351600000E+01,+7.083333E-04
+1.6351800000E+01,+6.250000E-04
+1.6352000000E+01,+7.083333E-04
+1.6352200000E+01,+5.000000E-04
+1.6352400000E+01,+1.041667E-03
+1.6352600000E+01,+6.666667E-04
+1.6352800000E+01,+9.583333E-04
+1.6353000000E+01,+1.083333E-03
+1.6353200000E+01,+8.333334E-04
+1.6353400000E+01,+7.916667E-04
+1.6353600000E+01,+1.416667E-03
+1.6353800000E+01,+1.541667E-03
+1.6354000000E+01,+1.708333E-03
+1.6354200000E+01,+1.208333E-03
+1.6354400000E+01,+1.666667E-03
+1.6354600000E+01,+1.500000E-03
+1.6354800000E+01,+1.583333E-03
+1.6355000000E+01,+1.625000E-03
+1.6355200000E+01,+1.250000E-03
+1.6355400000E+01,+1.541667E-03
+1.6355600000E+01,+1.916667E-03
+1.6355800000E+01,+1.583333E-03
+1.6356000000E+01,+1.625000E-03
+1.6356200000E+01,+1.208333E-03
+1.6356400000E+01,+1.375000E-03
+1.6356600000E+01,+1.291667E-03
+1.6356800000E+01,+1.041667E-03
+1.6357000000E+01,+1.500000E-03
+1.6357200000E+01,+1.166667E-03
+1.6357400000E+01,+9.583333E-04
+1.6357600000E+01,+1.041667E-03
+1.6357800000E+01,+9.166666E-04
+1.6358000000E+01,+7.083333E-04
+1.6358200000E+01,+9.583333E-04
+1.6358400000E+01,+4.166667E-04
+1.6358600000E+01,+8.333334E-04
+1.6358800000E+01,+8.750000E-04
+1.6359000000E+01,+8.750000E-04
+1.6359200000E+01,+1.250000E-03
+1.6359400000E+01,+1.083333E-03
+1.6359600000E+01,+7.083333E-04
+1.6359800000E+01,+1.041667E-03
+1.6360000000E+01,+1.083333E-03
+1.6360200000E+01,+1.208333E-03
+1.6360400000E+01,+1.458333E-03
+1.6360600000E+01,+1.625000E-03
+1.6360800000E+01,+1.333333E-03
+1.6361000000E+01,+1.166667E-03
+1.6361200000E+01,+1.833333E-03
+1.6361400000E+01,+1.583333E-03
+1.6361600000E+01,+1.625000E-03
+1.6361800000E+01,+1.500000E-03
+1.6362000000E+01,+1.416667E-03
+1.6362200000E+01,+1.708333E-03
+1.6362400000E+01,+1.583333E-03
+1.6362600000E+01,+1.458333E-03
+1.6362800000E+01,+1.458333E-03
+1.6363000000E+01,+1.666667E-03
+1.6363200000E+01,+1.125000E-03
+1.6363400000E+01,+1.250000E-03
+1.6363600000E+01,+9.583333E-04
+1.6363800000E+01,+1.541667E-03
+1.6364000000E+01,+1.083333E-03
+1.6364200000E+01,+5.833333E-04
+1.6364400000E+01,+8.333334E-04
+1.6364600000E+01,+7.916667E-04
+1.6364800000E+01,+8.333334E-04
+1.6365000000E+01,+1.125000E-03
+1.6365200000E+01,+7.083333E-04
+1.6365400000E+01,+3.333333E-04
+1.6365600000E+01,+9.999999E-04
+1.6365800000E+01,+8.750000E-04
+1.6366000000E+01,+5.833333E-04
+1.6366200000E+01,+1.083333E-03
+1.6366400000E+01,+5.416666E-04
+1.6366600000E+01,+8.333334E-04
+1.6366800000E+01,+9.166666E-04
+1.6367000000E+01,+1.125000E-03
+1.6367200000E+01,+1.291667E-03
+1.6367400000E+01,+1.208333E-03
+1.6367600000E+01,+1.375000E-03
+1.6367800000E+01,+1.208333E-03
+1.6368000000E+01,+1.166667E-03
+1.6368200000E+01,+1.625000E-03
+1.6368400000E+01,+1.833333E-03
+1.6368600000E+01,+1.333333E-03
+1.6368800000E+01,+1.416667E-03
+1.6369000000E+01,+1.541667E-03
+1.6369200000E+01,+1.916667E-03
+1.6369400000E+01,+1.750000E-03
+1.6369600000E+01,+1.666667E-03
+1.6369800000E+01,+1.333333E-03
+1.6370000000E+01,+1.541667E-03
+1.6370200000E+01,+1.458333E-03
+1.6370400000E+01,+1.458333E-03
+1.6370600000E+01,+1.375000E-03
+1.6370800000E+01,+1.166667E-03
+1.6371000000E+01,+9.999999E-04
+1.6371200000E+01,+8.333334E-04
+1.6371400000E+01,+9.999999E-04
+1.6371600000E+01,+6.250000E-04
+1.6371800000E+01,+5.833333E-04
+1.6372000000E+01,+8.333334E-04
+1.6372200000E+01,+3.333333E-04
+1.6372400000E+01,+6.250000E-04
+1.6372600000E+01,+1.083333E-03
+1.6372800000E+01,+8.333334E-04
+1.6373000000E+01,+1.666667E-04
+1.6373200000E+01,+8.750000E-04
+1.6373400000E+01,+1.083333E-03
+1.6373600000E+01,+1.041667E-03
+1.6373800000E+01,+1.083333E-03
+1.6374000000E+01,+1.250000E-03
+1.6374200000E+01,+1.125000E-03
+1.6374400000E+01,+1.166667E-03
+1.6374600000E+01,+1.541667E-03
+1.6374800000E+01,+1.250000E-03
+1.6375000000E+01,+1.166667E-03
+1.6375200000E+01,+1.333333E-03
+1.6375400000E+01,+1.125000E-03
+1.6375600000E+01,+1.625000E-03
+1.6375800000E+01,+1.416667E-03
+1.6376000000E+01,+1.583333E-03
+1.6376200000E+01,+1.666667E-03
+1.6376400000E+01,+1.708333E-03
+1.6376600000E+01,+1.541667E-03
+1.6376800000E+01,+1.541667E-03
+1.6377000000E+01,+1.458333E-03
+1.6377200000E+01,+1.250000E-03
+1.6377400000E+01,+1.291667E-03
+1.6377600000E+01,+1.041667E-03
+1.6377800000E+01,+1.125000E-03
+1.6378000000E+01,+1.125000E-03
+1.6378200000E+01,+9.166666E-04
+1.6378400000E+01,+1.166667E-03
+1.6378600000E+01,+8.333334E-04
+1.6378800000E+01,+3.333333E-04
+1.6379000000E+01,+6.666667E-04
+1.6379200000E+01,+9.166666E-04
+1.6379400000E+01,+5.416666E-04
+1.6379600000E+01,+4.583333E-04
+1.6379800000E+01,+1.666667E-04
+1.6380000000E+01,+8.333334E-04
+1.6380200000E+01,+8.750000E-04
+1.6380400000E+01,+1.083333E-03
+1.6380600000E+01,+7.916667E-04
+1.6380800000E+01,+9.166666E-04
+1.6381000000E+01,+8.333334E-04
+1.6381200000E+01,+7.916667E-04
+1.6381400000E+01,+1.333333E-03
+1.6381600000E+01,+1.416667E-03
+1.6381800000E+01,+1.375000E-03
+1.6382000000E+01,+1.583333E-03
+1.6382200000E+01,+1.250000E-03
+1.6382400000E+01,+1.208333E-03
+1.6382600000E+01,+1.708333E-03
+1.6382800000E+01,+1.875000E-03
+1.6383000000E+01,+1.625000E-03
+1.6383200000E+01,+1.416667E-03
+1.6383400000E+01,+1.750000E-03
+1.6383600000E+01,+1.458333E-03
+1.6383800000E+01,+1.250000E-03
+1.6384000000E+01,+1.583333E-03
+1.6384200000E+01,+1.333333E-03
+1.6384400000E+01,+1.125000E-03
+1.6384600000E+01,+1.208333E-03
+1.6384800000E+01,+1.250000E-03
+1.6385000000E+01,+1.208333E-03
+1.6385200000E+01,+1.166667E-03
+1.6385400000E+01,+8.750000E-04
+1.6385600000E+01,+7.916667E-04
+1.6385800000E+01,+7.500000E-04
+1.6386000000E+01,+9.166666E-04
+1.6386200000E+01,+9.999999E-04
+1.6386400000E+01,+5.416666E-04
+1.6386600000E+01,+5.833333E-04
+1.6386800000E+01,+7.083333E-04
+1.6387000000E+01,+7.916667E-04
+1.6387200000E+01,+1.083333E-03
+1.6387400000E+01,+4.583333E-04
+1.6387600000E+01,+1.166667E-03
+1.6387800000E+01,+7.500000E-04
+1.6388000000E+01,+8.333334E-04
+1.6388200000E+01,+1.583333E-03
+1.6388400000E+01,+1.375000E-03
+1.6388600000E+01,+1.291667E-03
+1.6388800000E+01,+1.166667E-03
+1.6389000000E+01,+1.208333E-03
+1.6389200000E+01,+1.791667E-03
+1.6389400000E+01,+1.666667E-03
+1.6389600000E+01,+1.541667E-03
+1.6389800000E+01,+1.916667E-03
+1.6390000000E+01,+1.625000E-03
+1.6390200000E+01,+1.666667E-03
+1.6390400000E+01,+1.708333E-03
+1.6390600000E+01,+1.791667E-03
+1.6390800000E+01,+1.541667E-03
+1.6391000000E+01,+1.208333E-03
+1.6391200000E+01,+9.999999E-04
+1.6391400000E+01,+1.458333E-03
+1.6391600000E+01,+1.666667E-03
+1.6391800000E+01,+9.999999E-04
+1.6392000000E+01,+1.166667E-03
+1.6392200000E+01,+1.041667E-03
+1.6392400000E+01,+5.000000E-04
